"Juge"	"Age"	"Sexe"	"CSP"	"Son"	"Rang"	"Innovation"	"Originalité"	"Sobriété"	"Proximité"	"Ludique"	"Haut.de.gamme"	"Simplicité"	"Liberté"	"Humanité"	"Technologie"	"Convivialité"	"Complexité"	"Populaire"	"Sérieux"	"International"	"Passion"	"Artisanal"	"Traditionnal"	"Performence"	"Joyeux"	"Surprenant"	"Excitant"	"Energique"	"Sensuel"	"Triste"	"Chaleureux"	"Sérieux1"	"Note"	"Pourquoi"
"927"	78	22	"H"	"Etudiant"	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	4	4	1	1	4	1	1	1	"glauque et sinistre"
"928"	78	22	"H"	"Etudiant"	4	4	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	3	3	2	2	3	3	3	3	8	"classe, mystérieux, sensuel, son ressenti agréable"
"929"	78	22	"H"	"Etudiant"	5	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	3	1	2	1	1	0	"désagréable à l'oreille, problématique pour un vendeur de casque"
"930"	78	22	"H"	"Etudiant"	6	6	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	4	3	3	3	2	3	3	3	7	"piano + echo agréable dans casque et classe"
"931"	78	22	"H"	"Etudiant"	7	7	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	4	5	4	3	1	2	4	2	4	"trop franchouillard , ça fait guinguette"
"932"	78	22	"H"	"Etudiant"	8	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	3	1	2	1	1	1	"désagréable"
"933"	78	22	"H"	"Etudiant"	9	9	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0	3	3	3	3	3	3	3	3	10	"parfait , sobre, classe, echo bien mesuré, simple, sans chichis et appréciable"
"934"	78	22	"H"	"Etudiant"	10	10	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	4	3	3	4	2	3	3	3	7	"rythme est trop rapide, on a pas le temps d'apprécier le son, c'est mieux quand on a le temps d'attendre comme la sncf"
"935"	78	22	"H"	"Etudiant"	11	11	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	3	4	3	3	3	3	8	"bien"
"936"	78	22	"H"	"Etudiant"	12	12	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	5	5	1	1	1	3	3	1	1	"Ca fait film d'horreur, on dirait porte qui grince"
"937"	79	23	"H"	"Etudiant"	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	2	1	1	5	1	3	6	NA
"938"	79	23	"H"	"Etudiant"	2	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	3	2	2	3	5	3	4	3	NA
"939"	79	23	"H"	"Etudiant"	3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	3	3	1	1	3	2	0	"bon son pour le cirque"
"940"	79	23	"H"	"Etudiant"	4	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	2	4	1	2	1	3	3	1	1	"bonne intro de bal de campagne"
"941"	79	23	"H"	"Etudiant"	5	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	3	3	3	3	4	3	3	9	NA
"942"	79	23	"H"	"Etudiant"	6	6	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	2	2	3	3	1	3	2	5	5	NA
"943"	79	23	"H"	"Etudiant"	7	7	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	4	3	3	1	2	4	1	3	NA
"944"	79	23	"H"	"Etudiant"	8	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3	2	3	2	3	4	2	3	6	NA
"945"	79	23	"H"	"Etudiant"	9	9	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	3	2	3	2	2	3	2	3	7	NA
"946"	79	23	"H"	"Etudiant"	10	10	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	4	1	1	2	5	2	4	3	NA
"947"	79	23	"H"	"Etudiant"	11	11	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	3	3	2	2	3	2	3	6	NA
"948"	79	23	"H"	"Etudiant"	12	12	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	3	3	3	2	3	3	1	6	NA
"949"	80	22	"H"	"Etudiant"	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	2	1	1	3	4	2	4	3	"glauque, trop traditionnl"
"950"	80	22	"H"	"Etudiant"	2	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3	3	2	3	3	3	1	3	7	NA
"951"	80	22	"H"	"Etudiant"	3	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	2	3	2	3	4	1	4	5	"perd en dynamisme, ou est l'independance"
"952"	80	22	"H"	"Etudiant"	4	4	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	2	3	2	3	2	4	2	3	4	"manque de haute technologie"
"953"	80	22	"H"	"Etudiant"	5	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	2	3	2	4	1	2	2	"son strident et agressif"
"954"	80	22	"H"	"Etudiant"	6	6	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	2	3	3	2	3	3	2	3	5	NA
"955"	80	22	"H"	"Etudiant"	7	7	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	3	2	3	3	3	3	3	8	NA
"956"	80	22	"H"	"Etudiant"	8	8	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	2	2	2	3	4	1	4	3	"bienvenue a la morgue"
"957"	80	22	"H"	"Etudiant"	9	9	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	5	5	4	4	4	1	4	1	2	"fait baraque a frites, pas haute technologie"
"958"	80	22	"H"	"Etudiant"	10	10	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	3	3	3	3	4	3	3	3	9	"restitue bien le coté haut de gamme et innovant"
"959"	80	22	"H"	"Etudiant"	11	11	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	4	2	1	2	4	2	3	3	"son grave, fait orgue, messe ou enterrement"
"960"	80	22	"H"	"Etudiant"	12	12	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	2	3	3	2	3	3	3	3	8	NA
"961"	81	23	"F"	"Etudiant"	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	2	2	2	1	3	3	2	3	NA
"962"	81	23	"F"	"Etudiant"	2	2	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	3	3	3	3	3	3	3	10	NA
"963"	81	23	"F"	"Etudiant"	3	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	4	2	2	3	NA
"964"	81	23	"F"	"Etudiant"	4	4	1	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	1	0	0	4	4	2	3	2	3	3	2	6	NA
"965"	81	23	"F"	"Etudiant"	5	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	2	2	3	3	2	3	6	NA
"966"	81	23	"F"	"Etudiant"	6	6	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	2	4	1	2	1	1	4	1	2	NA
"967"	81	23	"F"	"Etudiant"	7	7	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	2	2	2	2	3	3	2	3	3	NA
"968"	81	23	"F"	"Etudiant"	8	8	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	2	4	2	2	2	3	4	2	4	NA
"969"	81	23	"F"	"Etudiant"	9	9	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	2	1	1	2	3	4	2	1	NA
"970"	81	23	"F"	"Etudiant"	10	10	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	3	4	4	4	3	3	3	3	7	NA
"971"	81	23	"F"	"Etudiant"	11	11	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	2	4	4	2	3	3	2	2	4	NA
"972"	81	23	"F"	"Etudiant"	12	12	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	3	3	3	3	3	3	3	3	10	NA
"973"	82	22	"F"	"Etudiant"	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	4	2	2	4	2	2	3	1	3	"trop joyeux, trop aigu"
"974"	82	22	"F"	"Etudiant"	2	2	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	3	2	2	3	3	3	3	9	NA
"975"	82	22	"F"	"Etudiant"	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	3	3	3	2	4	2	3	6	"un peu trop triste"
"976"	82	22	"F"	"Etudiant"	4	4	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	3	3	3	2	2	3	2	7	"surprenant, donne une idée de haute technologie"
"977"	82	22	"F"	"Etudiant"	5	5	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	2	2	2	2	3	3	2	3	4	"un peu mou"
"978"	82	22	"F"	"Etudiant"	6	6	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	4	3	4	2	1	3	2	3	"trop aigu"
"979"	82	22	"F"	"Etudiant"	7	7	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	2	2	2	2	3	4	3	3	5	NA
"980"	82	22	"F"	"Etudiant"	8	8	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	3	3	3	2	3	2	3	6	NA
"981"	82	22	"F"	"Etudiant"	9	9	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	2	3	2	2	2	4	2	4	3	"pas assez energique et innovant"
"982"	82	22	"F"	"Etudiant"	10	10	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	3	3	3	2	3	2	3	8	NA
"983"	82	22	"F"	"Etudiant"	11	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	3	4	2	2	3	2	4	"pas assez expert"
"984"	82	22	"F"	"Etudiant"	12	12	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	3	2	3	2	3	3	3	7	NA
"985"	83	19	"H"	"Etudiant"	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	2	4	1	1	1	3	1	3	4	NA
"986"	83	19	"H"	"Etudiant"	2	2	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	4	3	3	3	2	3	3	3	8	"proche du sifflement d'un oiseau"
"987"	83	19	"H"	"Etudiant"	3	3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	3	1	1	1	2	3	2	3	5	NA
"988"	83	19	"H"	"Etudiant"	4	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	3	2	2	2	3	3	2	4	NA
"989"	83	19	"H"	"Etudiant"	5	5	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	2	1	1	1	3	1	5	2	"piano pas adapté, trop dramatique"
"990"	83	19	"H"	"Etudiant"	6	6	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	1	1	3	3	3	3	3	"trop lent, pas adapté à l'innovation"
"991"	83	19	"H"	"Etudiant"	7	7	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	3	3	3	3	4	2	5	5	NA
"992"	83	19	"H"	"Etudiant"	8	8	1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	3	3	3	2	3	3	3	3	9	NA
"993"	83	19	"H"	"Etudiant"	9	9	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	2	1	2	3	3	2	3	4	NA
"994"	83	19	"H"	"Etudiant"	10	10	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	2	2	1	3	3	3	4	4	NA
"995"	83	19	"H"	"Etudiant"	11	11	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	3	2	2	2	4	3	3	3	5	"trop lent"
"996"	83	19	"H"	"Etudiant"	12	12	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	3	2	2	2	3	3	2	3	3	"bruit trop sourd et trop lent"
"997"	84	22	"F"	"Etudiant"	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	3	1	3	4	2	4	3	"trop église"
"998"	84	22	"F"	"Etudiant"	2	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3	3	3	2	3	3	2	2	7	NA
"999"	84	22	"F"	"Etudiant"	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	1	2	3	3	2	3	5	NA
"1000"	84	22	"F"	"Etudiant"	4	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	3	5	1	5	0	"trop mou, glacial"
"1001"	84	22	"F"	"Etudiant"	5	5	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	5	4	4	3	3	3	4	2	5	"trop carnaval"
"1002"	84	22	"F"	"Etudiant"	6	6	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	3	3	2	2	3	3	2	3	6	NA
"1003"	84	22	"F"	"Etudiant"	7	7	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3	4	2	3	3	3	3	2	6	NA
"1004"	84	22	"F"	"Etudiant"	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	5	4	5	4	4	2	4	2	4	NA
"1005"	84	22	"F"	"Etudiant"	9	9	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	2	1	4	3	2	2	3	NA
"1006"	84	22	"F"	"Etudiant"	10	10	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2	3	3	3	3	3	9	"sobre, élégant, moderne"
"1007"	84	22	"F"	"Etudiant"	11	11	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	4	4	5	5	2	2	4	1	3	NA
"1008"	84	22	"F"	"Etudiant"	12	12	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	1	1	5	1	5	1	NA
"1009"	85	25	"F"	"Etudiant"	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	3	4	3	3	2	3	2	3	6	"ce son véhicule une image de serieux et d'efficacité"
"1010"	85	25	"F"	"Etudiant"	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	5	1	1	1	4	3	4	2	"fait vieillot, fait penser a un orgue dans une eglise"
"1011"	85	25	"F"	"Etudiant"	3	3	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	3	2	2	3	2	3	2	3	8	"fait serieux et exigeant"
"1012"	85	25	"F"	"Etudiant"	4	4	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	2	2	1	3	4	3	3	6	"un peu mou"
"1013"	85	25	"F"	"Etudiant"	5	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	5	1	1	3	4	2	2	4	"trop criard, desagreable"
"1014"	85	25	"F"	"Etudiant"	6	6	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	3	2	3	3	2	3	2	3	8	"serieux et efficace, tres classique"
"1015"	85	25	"F"	"Etudiant"	7	7	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	2	4	3	3	3	2	3	2	1	"vieillot"
"1016"	85	25	"F"	"Etudiant"	8	8	1	0	0	1	0	1	0	1	1	0	0	0	0	1	0	1	0	0	1	3	3	3	3	3	3	3	3	10	"elegant"
"1017"	85	25	"F"	"Etudiant"	9	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	5	4	2	3	3	2	3	2	2	"vieillot"
"1018"	85	25	"F"	"Etudiant"	10	10	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	3	3	3	3	4	4	2	3	8	"serieux et elegant, un peu mou"
"1019"	85	25	"F"	"Etudiant"	11	11	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	3	3	3	2	3	3	3	9	"original, efficace et different"
"1020"	85	25	"F"	"Etudiant"	12	12	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	3	3	3	2	3	2	3	8	"tres classique"
"1021"	86	38	"F"	"Employé"	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	1	3	4	2	3	2	3	2	4	5	NA
"1022"	86	38	"F"	"Employé"	2	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	2	1	2	2	4	2	4	3	NA
"1023"	86	38	"F"	"Employé"	3	3	0	0	1	0	0	1	1	1	0	1	0	0	0	1	1	0	0	0	1	3	2	3	3	2	3	2	3	7	NA
"1024"	86	38	"F"	"Employé"	4	4	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	2	1	2	2	4	2	4	3	NA
"1025"	86	38	"F"	"Employé"	5	5	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	4	2	5	2	4	2	4	2	NA
"1026"	86	38	"F"	"Employé"	6	6	1	0	1	0	0	1	1	0	0	0	1	1	0	1	0	0	0	1	1	3	3	3	3	2	3	3	3	8	NA
"1027"	86	38	"F"	"Employé"	7	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	4	4	3	5	2	3	2	4	3	NA
"1028"	86	38	"F"	"Employé"	8	8	0	0	1	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	3	4	3	4	2	3	2	4	4	NA
"1029"	86	38	"F"	"Employé"	9	9	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	5	4	5	1	4	1	4	2	NA
"1030"	86	38	"F"	"Employé"	10	10	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	2	3	3	3	2	3	2	4	7	NA
"1031"	86	38	"F"	"Employé"	11	11	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	3	4	3	3	2	3	2	3	8	NA
"1032"	86	38	"F"	"Employé"	12	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	2	2	2	3	2	3	4	NA
"1033"	87	21	"F"	"Etudiant"	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	3	1	2	2	1	4	2	4	2	"trop populiste"
"1034"	87	21	"F"	"Etudiant"	2	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	3	2	3	2	3	3	3	8	"il semble novateur tout en étant sérieux mais un peu trop aigüe"
"1035"	87	21	"F"	"Etudiant"	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	3	1	2	3	4	3	4	5	"trop lourd"
"1036"	87	21	"F"	"Etudiant"	4	4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	4	4	2	2	2	2	0	"trop aigüe, agréssif"
"1037"	87	21	"F"	"Etudiant"	5	5	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	3	3	4	2	3	4	3	6	"ne marque pas assez le fait que ce soit un des plus grands fabricants"
"1038"	87	21	"F"	"Etudiant"	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	2	1	1	2	2	4	4	3	3	"pas novateur"
"1039"	87	21	"F"	"Etudiant"	7	7	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	3	4	4	1	3	1	3	1	"trop aigüe, agressif"
"1040"	87	21	"F"	"Etudiant"	8	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	2	3	2	1	4	4	2	2	"pas assez entrainant et en relation avec la technologie"
"1041"	87	21	"F"	"Etudiant"	9	9	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	2	3	3	3	3	3	3	9	"son semblant plus construit, haute qualité"
"1042"	87	21	"F"	"Etudiant"	10	10	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	4	4	4	4	3	2	2	3	3	"trop aigüe"
"1043"	87	21	"F"	"Etudiant"	11	11	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	2	2	4	2	4	4	2	4	"trop traditionnel"
"1044"	87	21	"F"	"Etudiant"	12	12	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	2	2	4	1	4	2	2	0	"lourd"
"1045"	88	20	"H"	"Etudiant"	1	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	3	2	2	3	1	2	3	2	7	"pas assez surprenant, la dimension technologie n'apparait que peu "
"1046"	88	20	"H"	"Etudiant"	2	2	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	4	5	2	1	1	1	2	1	1	"trop chauvin"
"1047"	88	20	"H"	"Etudiant"	3	3	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	2	3	2	3	3	3	3	3	10	"le piano traduit bien l'innovation à l'aide de l'effet aigu"
"1048"	88	20	"H"	"Etudiant"	4	4	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	2	2	2	2	2	3	3	3	8	"tempo trop lent"
"1049"	88	20	"H"	"Etudiant"	5	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	1	1	2	2	3	3	3	6	"tempo trop lent et son trop grave pour suggerer l'innovation"
"1050"	88	20	"H"	"Etudiant"	6	6	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	3	3	3	2	2	3	2	8	NA
"1051"	88	20	"H"	"Etudiant"	7	7	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	2	2	1	1	1	3	2	2	2	"trop grave déprimant"
"1052"	88	20	"H"	"Etudiant"	8	8	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	3	3	3	3	2	3	3	3	9	NA
"1053"	88	20	"H"	"Etudiant"	9	9	1	1	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	3	3	3	3	3	3	2	3	8	"trop aigu"
"1054"	88	20	"H"	"Etudiant"	10	10	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	2	2	1	1	1	1	2	2	2	NA
"1055"	88	20	"H"	"Etudiant"	11	11	0	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	0	0	1	2	3	2	2	3	3	2	3	7	NA
"1056"	88	20	"H"	"Etudiant"	12	12	1	1	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	2	3	2	3	3	3	3	3	9	NA
"1057"	89	19	"F"	"Etudiant"	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	1	0	2	2	1	1	2	4	3	3	6	"pas dynamique, pas d'innovation mais classe et haut de gamme"
"1058"	89	19	"F"	"Etudiant"	2	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	3	1	3	2	2	3	3	5	"manque aspect technologique"
"1059"	89	19	"F"	"Etudiant"	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	5	1	5	1	1	3	2	4	"pas classe du tout ni haut de gamme mais technologie et désagréable"
"1060"	89	19	"F"	"Etudiant"	4	4	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	3	3	3	3	2	3	4	3	7	"propre, classe, technologique, innovation"
"1061"	89	19	"F"	"Etudiant"	5	5	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	2	3	2	2	3	3	2	3	7	"classe, haut de gamme, manque côté innovation et indépendant"
"1062"	89	19	"F"	"Etudiant"	6	6	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	4	5	1	4	1	2	3	2	4	"fait trop populaire, ni classe, ni technologique"
"1063"	89	19	"F"	"Etudiant"	7	7	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	3	3	2	2	2	3	3	2	6	"technologie bien ressentie mais pas assez haut de gamme"
"1064"	89	19	"F"	"Etudiant"	8	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	5	2	1	2	5	2	4	5	"trop rigide et perçant pour innovation et technologie"
"1065"	89	19	"F"	"Etudiant"	9	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	3	4	2	4	1	2	3	2	4	"pas du tout technologie/ innovation /classe"
"1066"	89	19	"F"	"Etudiant"	10	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	3	2	2	2	3	3	3	3	6	"manque aspect innovation"
"1067"	89	19	"F"	"Etudiant"	11	11	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	2	2	1	1	1	3	3	2	4	"pas assez dynamique"
"1068"	89	19	"F"	"Etudiant"	12	12	1	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	3	2	2	2	3	4	2	2	6	"manque un peu technologie et innovation"
"1069"	90	19	"F"	"Etudiant"	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	2	1	3	1	3	3	2	4	"pas assez serieux"
"1070"	90	19	"F"	"Etudiant"	2	2	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	2	3	3	3	1	4	2	3	7	"assez serieux tout en etant classe"
"1071"	90	19	"F"	"Etudiant"	3	3	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	4	3	4	4	4	2	3	2	4	"trop rapide"
"1072"	90	19	"F"	"Etudiant"	4	4	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	3	3	3	3	3	3	3	3	9	"correspond bien au critère de la marque"
"1073"	90	19	"F"	"Etudiant"	5	5	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	3	3	3	3	3	4	3	3	8	"bien mais un peu trop lent"
"1074"	90	19	"F"	"Etudiant"	6	6	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	4	5	5	5	4	2	4	1	3	"beaucoup trop rapide et trop aigu"
"1075"	90	19	"F"	"Etudiant"	7	7	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	3	3	3	3	4	4	3	3	6	"un peu trop triste"
"1076"	90	19	"F"	"Etudiant"	8	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	3	3	4	4	4	2	4	3	5	"trop rapide"
"1077"	90	19	"F"	"Etudiant"	9	9	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	3	3	3	3	3	3	3	3	9	"un peu trop lent mais reste dans le ton de la marque, expert, classe, haut de gamme"
